URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/story/sports/nfl/2013/09/28/bell-tolls-tampa-bay-buccaneers-mike-glennon-josh-freeman/2887865/,148062,136,text/html
https://www.usatoday.com/videos/news/2013/07/22/2574009/,150859,106,text/html
https://www.usatoday.com/story/sports/nhl/hurricanes/2020/02/22/david-ayres-emergency-goalie-enters-hurricanes-maple-leafs-game/4846751002/,114068,143,text/html
https://www.usatoday.com/money/investing/,114503,142,text/html
https://www.usatoday.com/sports/nfl/arrests/all/all/rb/,333726,324,text/html
https://www.usatoday.com/story/sports/golf/2013/07/21/british-open-adam-scott-collapses/2573295/,110381,136,text/html
https://www.usatoday.com/sitemap/2015/march/13/,198488,310,text/html
https://www.usatoday.com/staff/2648150001/charlene-washington/?page=2,148581,108,text/html
https://www.usatoday.com/story/news/politics/2019/12/13/impeachment-trump-slams-judiciary-committee-vote-scam/2636804001/,122443,136,text/html
https://www.usatoday.com/story/sports/columnist/dan-wolken/2019/10/26/college-football-week-9-takeaways-oklahoma-ohio-state/2476658001/,135343,150,text/html
https://www.usatoday.com/story/money/2017/04/26/7-states-may-provide-window-into-taxes-under-trump/100893760/,124442,143,text/html
https://www.usatoday.com/story/travel/destinations/2013/09/28/most-dangerous-food-destinations/2883369/,119912,135,text/html
https://www.usatoday.com/story/driveon/2013/05/29/mercedes-benz-se/2367089/,98936,129,text/html
https://www.usatoday.com/story/life/music/2013/09/28/studioa-artist-of-the-month-country-singer-holly-williams/2882089/,111835,131,text/html
https://www.usatoday.com/story/money/columnist/2013/07/21/ask-an-expert-pros-cons-adding-business-partner/2573485/,108938,132,text/html
https://www.usatoday.com/pages/interactives/news/rigged-asleep-at-the-wheel/,179753,53,text/html
https://www.usatoday.com/story/money/2018/09/29/tesla-elon-musk-settle-sec-over-musk-bid-take-company-private/1474270002/,112316,139,text/html
https://www.usatoday.com/staff/2647555001/jenny-cohen/,174759,107,text/html
https://www.usatoday.com/story/news/politics/2019/08/19/rashida-tlaib-ilhan-omar-blast-trump-netanyahu-after-blocked-visit/2052402001/,128365,139,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/19/placido-domingo-host-israeli-opera-competition-despite-protests/4804945002/,114248,132,text/html
https://www.usatoday.com/story/news/nation/2019/01/19/kentucky-diocese-incident-indigenous-peoples-march-covington-catholic-high-school/2624503002/,117444,143,text/html
https://www.usatoday.com/sitemap/2014/june/15/,196757,308,text/html
https://www.usatoday.com/story/todayinthesky/2013/04/19/boston-flights-operating-but-under-heightened-security/2096217/,96442,129,text/html
https://www.usatoday.com/story/money/2018/11/21/childrens-toy-shopping-avoid-certain-slime-products-other-gifts/2078053002/,113064,133,text/html
https://www.usatoday.com/videos/sports/2013/12/24/4188359/,151576,106,text/html
https://www.usatoday.com/story/sports/nba/2013/12/23/paul-george-lance-stephenson-pacers-beat-nets-paul-pierce-ejected/4184743/,112594,137,text/html
https://www.usatoday.com/videos/news/2013/04/19/2095855/,151055,106,text/html
https://www.usatoday.com/picture-gallery/travel/cruises/2019/07/16/cruises-better-than-other-vacations/1742946001/,165071,104,text/html
https://www.usatoday.com/story/life/people/2013/12/24/rebecca-romijn-holiday-family-photos/4187855/,101290,133,text/html
https://www.usatoday.com/story/money/2017/07/13/moes-starts-beef-chipotle-over-queso/476426001/,116100,138,text/html
https://www.usatoday.com/story/opinion/2019/11/27/donald-trump-impeachment-escape-hatch-israel-netanyahu-column/4298605002/,128969,157,text/html
https://www.usatoday.com/story/opinion/2019/12/10/fbi-russia-investigation-proper-legal-but-barr-wont-admit-column/2634495001/,126778,147,text/html
https://www.usatoday.com/picture-gallery/travel/hotels/2019/10/13/caribbean-hotels-free-perks-jamaica-puerto-rico-aruba-more/3967379002/,162898,104,text/html
https://www.usatoday.com/story/sports/mlb/phillies/2013/07/22/darren-daulton-brain-cancer-philadelphia-phillies-tug-mcgraw/2574139/,115270,132,text/html
https://www.usatoday.com/story/tech/2013/12/24/executive-coach-bill-campbell/4189333/,118503,134,text/html
https://www.usatoday.com/story/sports/ncaab/aac/2019/11/26/duke-upset-by-stephen-f-austin-overtime/4316223002/,113947,138,text/html
https://www.usatoday.com/sitemap/2013/may/29/?page=2,191060,289,text/html
https://www.usatoday.com/story/news/world/2018/11/27/undocumented-immigration-immigrants-donald-trump-border-security-pew-research-center-build-wall/2125005002/,117595,141,text/html
https://www.usatoday.com/story/life/tv/2013/07/22/bianco-critics-corner-july-22/2525413/,103970,132,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/14/bruce-springsteen-and-e-street-band-no-tour-2020/4762653002/,115965,140,text/html
https://www.usatoday.com/story/opinion/2013/07/21/secretary-of-state-kerry-disabities-treaty-column/2573513/,93399,125,text/html
https://www.usatoday.com/sports/nfl/arrests/2003/all/all/,303153,324,text/html
https://www.usatoday.com/story/news/nation/2019/05/15/alabama-abortion-law-american-views-abortion-poll-pro-life-pro-choice-republicans-catholic-heartbeat/3678315002/,118898,143,text/html
https://www.usatoday.com/story/sports/nascar/2013/06/01/nationwide-dover-5-hour-energy-200-joey-logano/2380935/,124257,136,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/21/ozzy-osbournes-ordinary-man-prince-darkness-heavy-lyrics/4822363002/,126437,145,text/html
https://www.usatoday.com/story/news/nation-now/2017/06/14/long-distance-running-bad-losing-weight/396053001/,108796,138,text/html
https://www.usatoday.com/story/money/2019/08/31/kmart-sears-store-closings-more-locations-shutter-end-2019/2168435001/,129641,164,text/html
https://www.usatoday.com/story/news/world/2018/12/19/second-judge-blocks-attempt-trump-limit-asylum-migrant-caravan-immigration-border/2066608002/,119542,137,text/html
https://www.usatoday.com/story/life/weekend/reader-tips/2013/12/13/laundry-dryer-lint/4005201/,101528,131,text/html
https://www.usatoday.com/story/news/nation/2013/05/28/marine-rampage-mom/2368049/,110991,133,text/html
https://www.usatoday.com/story/sports/ncaab/2013/07/22/tim-floyd-utep-deny-top-recruit-isaac-hamiltons-release-from-nli/2574703/,108670,134,text/html
https://www.usatoday.com/story/college/2013/06/01/viewpoint-minority-scholarships-are-bettering-college-education/37435939/,90000,115,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/14/best-amazon-deals-save-anker-nebula-mars-ii-kindles-and-more/4749262002/,249145,177,text/html
https://www.usatoday.com/story/opinion/2020/02/19/judge-buckley-deserves-medal-freedom-public-service-president-trump-column/4760975002/,101343,125,text/html
https://www.usatoday.com/videos/sports/nba/2013/12/27/4218359/,150619,106,text/html
https://www.usatoday.com/story/sports/ftw/2020/02/22/tyson-fury-appears-lick-deontay-wilders-blood-before-tko-win/4849036002/,111670,144,text/html
https://www.usatoday.com/story/life/people/2018/08/21/aretha-franklin-no-wills-trust/1058749002/,117649,138,text/html
https://www.usatoday.com/videos/money/personalfinance/2013/12/13/4008721/,151512,106,text/html
https://www.usatoday.com/story/life/allthemoms/2019/01/28/jason-bateman-gushes-over-his-working-mom-wife-after-sag-win/2699900002/,112259,137,text/html
https://www.usatoday.com/story/life/weekend/food/recipes/2013/12/27/recipe-shrimp-with-bacon-and-polenta/4175865/,107379,133,text/html
https://www.usatoday.com/story/news/world/2017/03/20/trump-administration-pressures-sanctuary-cities/99404732/,122180,132,text/html
https://www.usatoday.com/story/news/world/2013/12/12/kim-jong-un-bizarre-facts/4005159/,110428,140,text/html
https://www.usatoday.com/story/life/people/2018/10/12/royal-wedding-princess-eugenie-wed-longtime-boyfriend-windsor/1577616002/,144535,144,text/html
https://www.usatoday.com/sitemap/2014/july/24/,195726,310,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/10/valentines-day-sales-all-best-deals-you-can-still-get-time-friday/4714575002/,247424,185,text/html
https://www.usatoday.com/videos/sports/nba/2013/05/31/2378647/,150834,106,text/html
https://www.usatoday.com/story/theoval/2013/12/13/obama-biden-mccain-award-foreign-aid/4008921/,85407,111,text/html
https://www.usatoday.com/story/life/books/2013/12/24/book-buzz/4188407/,107437,141,text/html
https://www.usatoday.com/sitemap/2014/september/8/,195416,310,text/html
https://www.usatoday.com/staff/2648503001/alia-e-dastagir/?page=3,161240,109,text/html
https://www.usatoday.com/media/latest/sports/ncaab/,236589,177,text/html
https://www.usatoday.com/staff/2648503001/alia-e-dastagir/?page=1,175505,108,text/html
https://www.usatoday.com/picture-gallery/sports/nfl/2019/07/23/nfl-power-rankings-pre-training-camp-edition/1801183001/,165310,104,text/html
https://www.usatoday.com/sitemap/2014/july/4/,195408,308,text/html
https://www.usatoday.com/story/onpolitics/2013/06/04/miss-america-congress-erika-harold-davis/2387747/,84469,111,text/html
https://www.usatoday.com/sitemap/2014/may/12/,195978,309,text/html
https://www.usatoday.com/media/latest/money/personal-finance/,235537,178,text/html
https://www.usatoday.com/story/news/nation/2013/12/27/science-medical-scholarship-disadvantaged-student/4218019/,113723,138,text/html
https://www.usatoday.com/story/money/columnist/abrams/2013/12/13/small-business-holiday-gifts/3996181/,118909,149,text/html
https://www.usatoday.com/staff/2646082001/walbert-castillo/?page=2,148907,109,text/html
https://www.usatoday.com/story/news/nation/2013/12/27/south-la-shootings/4216405/,103805,132,text/html
https://www.usatoday.com/videos/news/2013/06/03/2386653/,151253,106,text/html
https://www.usatoday.com/story/travel/destinations/10greatplaces/2013/12/26/best-restaurant-wine-list/4207141/,111556,145,text/html
https://www.usatoday.com/story/travel/flights/2013/07/10/faa-pilot-training-colgan-crash/2505499/,108681,132,text/html
https://www.usatoday.com/sitemap/2014/july/25/,195134,309,text/html
https://www.usatoday.com/videos/news/nation/2013/12/27/4216701/,151482,106,text/html
https://www.usatoday.com/story/sports/ncaab/2019/03/17/ncaa-tournament-bracket-underseeded-overseeded-march-madness-selection-sunday/3196120002/,116683,135,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2016/04/13/tump-gop-primary-rules-stacked-against-me/82966816/,116679,135,text/html
https://www.usatoday.com/sitemap/2014/september/5/,196344,310,text/html
https://www.usatoday.com/videos/news/nation/2013/12/26/4214343/,151397,106,text/html
https://www.usatoday.com/pages/interactives/news/rigged-forced-into-debt-worked-past-exhaustion-left-with-nothing/,179653,53,text/html
https://www.usatoday.com/sitemap/2014/may/13/,195109,310,text/html
https://www.usatoday.com/story/news/nation/2020/02/19/polar-vortex-first-two-months-winter-were-warmest-record-us/4808567002/,109245,134,text/html
https://www.usatoday.com/picture-gallery/sports/tennis/2013/06/01/french-open-day-7/2379147/,166483,104,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/20/kane-brown-relives-highs-and-lows-fame-new-amazon-doc/4823615002/,115494,142,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/16/county-singer-daniel-lee-martin-found-dead-child-sex-charges/4781154002/,117316,136,text/html
https://www.usatoday.com/story/news/nation/2013/06/01/4-firefighters-killed-in-houston-fire-mourned/2380915/,106982,134,text/html
https://www.usatoday.com/story/money/cars/2019/12/02/cars-trucks-2020-corvette-mustang-tesla/4298481002/,127625,150,text/html
https://www.usatoday.com/sitemap/2014/july/5/,196022,308,text/html
https://www.usatoday.com/story/news/nation/2013/06/04/parents-children-screen-survey/2378121/,108560,134,text/html
https://www.usatoday.com/staff/2646694001/oren-dorell/,179702,108,text/html
https://www.usatoday.com/sitemap/2014/july/26/,196322,308,text/html
https://www.usatoday.com/sports/nfl/arrests/all/chi/all/,296588,324,text/html
https://www.usatoday.com/sitemap/2014/september/6/,196355,308,text/html
https://www.usatoday.com/sports/nfl/arrests/all/all/k/,286846,324,text/html
https://www.usatoday.com/videos/news/nation/2013/11/15/3603147/,151749,106,text/html
https://www.usatoday.com/story/weather/2013/06/04/tuesday-forecast/2387421/,104597,131,text/html
https://www.usatoday.com/videos/news/2013/06/04/2387463/,151040,106,text/html
https://www.usatoday.com/sports/nfl/arrests/2006/all/all/,316243,324,text/html
https://www.usatoday.com/story/tech/columnist/2013/06/01/crossfade-headphones-travelpak-charger-ibt4/2367091/,107972,136,text/html
https://www.usatoday.com/sitemap/2014/july/27/,196754,308,text/html
https://www.usatoday.com/story/sports/mlb/2013/05/31/yankees-end-losing-streak-mark-teixeira-kevin-youkilis-return/2378757/,115846,136,text/html
https://www.usatoday.com/story/life/people/2019/03/12/lori-loughlins-daughter-olivia-jade-trolled-over-bribery-case/3145249002/,131010,145,text/html
https://www.usatoday.com/sitemap/2014/may/10/,196614,308,text/html
https://www.usatoday.com/story/money/columnist/waggoner/2013/12/12/dividend-magic-yield/4002801/,110079,132,text/html
https://www.usatoday.com/videos/news/nation/2013/07/10/2502577/,151111,106,text/html
https://www.usatoday.com/story/sports/motor/indycar/2013/12/13/ryan-briscoe-dario-franchitti-tony-kanaan-chip-ganassi-indycar/4002469/,107965,134,text/html
https://www.usatoday.com/sitemap/2014/august/29/,197439,310,text/html
https://www.usatoday.com/videos/news/nation/2013/12/13/4008179/,151697,106,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/11/kitchenaid-stand-mixer-deal-iconic-appliance-sale-insane-price-fun-colors/4726245002/,241199,168,text/html
https://www.usatoday.com/story/news/world/2018/11/19/federal-judge-blocks-trumps-new-asylum-rules-migrant-caravan/2060994002/,120645,145,text/html
https://www.usatoday.com/story/college/2013/10/14/opinion-the-time-has-come-to-completely-stop-hazing-in-greek-organizations/37437995/,91553,115,text/html
https://www.usatoday.com/pages/interactives/isis-bride-timeline/,179885,53,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/04/10-common-winter-dangersand-tips-to-keep-you-safe/41139617/,271412,222,text/html
https://www.usatoday.com/videos/news/humankind/2018/07/12/unlikely-lip-syncers-have-us-holding-onto-every-word/775947002/,155617,106,text/html
https://www.usatoday.com/sitemap/2014/july/28/,195924,309,text/html
https://www.usatoday.com/videos/news/2013/10/14/2978567/,150861,106,text/html
https://www.usatoday.com/story/news/nation/2013/10/14/explosion-lax-terminal/2978505/,102143,131,text/html
https://www.usatoday.com/sitemap/2014/may/11/,196646,308,text/html
https://www.usatoday.com/story/opinion/2013/07/09/e-textbooks-books-tablet-your-say/2504305/,85510,110,text/html
https://www.usatoday.com/story/sports/motor/formula1/2013/11/16/sebastian-vettel-pole-formula-one-us-grand-prix-austin/3613807/,110801,134,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/14/presidents-day-sales-best-weekend-deals-happening-amazon-target-wayfair-and-more/4759676002/,264383,243,text/html
https://www.usatoday.com/videos/news/2013/10/14/2978785/,150981,106,text/html
https://www.usatoday.com/videos/opinion/2013/07/10/2504933/,150985,105,text/html
https://www.usatoday.com/sitemap/2014/august/28/,196909,310,text/html
https://www.usatoday.com/sitemap/2013/january/29/,194398,287,text/html
https://www.usatoday.com/story/news/politics/2019/03/30/united-states-cuts-aid-guatemala-honduras-el-salvador-migrant-crisis/3320401002/,121045,141,text/html
https://www.usatoday.com/story/opinion/2016/08/14/mitchell-jamycheal-dead-jail-black-hampton-video-mentally-ill-starved-column/88529914/,94829,127,text/html
https://www.usatoday.com/story/news/politics/2019/09/24/trump-vows-release-transcript-call-ukraine-zelensky/2430656001/,127042,139,text/html
https://www.usatoday.com/videos/news/nation/2013/11/15/3603145/,151620,106,text/html
https://www.usatoday.com/videos/tech/sciencefair/2013/07/10/2504799/,151174,106,text/html
https://www.usatoday.com/sports/nfl/arrests/all/all/p/,282381,324,text/html
https://www.usatoday.com/videos/sports/ncaaf/2013/10/14/2980473/,151268,106,text/html
https://www.usatoday.com/sitemap/2014/july/29/,195895,309,text/html
https://www.usatoday.com/sitemap/2013/december/10/,195009,308,text/html
https://www.usatoday.com/story/life/music/2013/10/14/we-are-scientists-come-up-with-a-brand-new-ep-business-casual/2978293/,102730,132,text/html
https://www.usatoday.com/sports/nfl/arrests/all/cle/all/,300183,324,text/html
https://www.usatoday.com/story/opinion/voices/2019/05/19/missouri-alabama-abortion-heartbeat-ban-roe-wade-column/3709112002/,103161,128,text/html
https://www.usatoday.com/story/sports/ftw/2016/09/24/michigan-state-coach-mike-dantonio-vanishes-into-thin-air-in-perfectly-timed-video/91039192/,104615,136,text/html
https://www.usatoday.com/story/popcandy/2013/07/10/devito-bobblehead/2505099/,82637,109,text/html
https://www.usatoday.com/videos/news/nation/2013/07/10/2502575/,151185,106,text/html
https://www.usatoday.com/story/travel/flights/2019/06/24/boeing-737-max-where-southwest-american-united-alaska-plan-fly/1455445001/,128321,147,text/html
https://www.usatoday.com/story/news/nation/2013/11/15/vanderbilt-sexual-assaults/3598115/,113013,133,text/html
https://www.usatoday.com/story/news/world/2013/07/10/syria-arms-cia-assad-rebels-homs/2503247/,108494,133,text/html
https://www.usatoday.com/videos/news/2013/10/14/2978569/,151336,106,text/html
https://www.usatoday.com/sitemap/2013/may/9/,195241,308,text/html
https://www.usatoday.com/sports/nfl/arrests/2016/all/all/,294583,324,text/html
https://www.usatoday.com/story/life/people/2013/10/14/bullock-rapper/2980809/,102385,134,text/html
https://www.usatoday.com/story/news/politics/2019/09/22/donald-trump-joe-biden-ukraine-whistleblower-standoff-explained/2388648001/,146604,152,text/html
https://www.usatoday.com/story/sports/nfl/2019/02/02/nfl-mvp-patrick-mahomes-kansas-city-chiefs/2750091002/,112615,136,text/html
https://www.usatoday.com/story/tech/personal/2015/04/26/credit-card-chips/26406553/,113261,152,text/html
https://www.usatoday.com/story/news/politics/2019/09/24/trump-impeachment-nancy-pelosi-perils-ahead-democrats-republicans-alike/2431427001/,138156,145,text/html
https://www.usatoday.com/sitemap/2019/august/21/,203848,308,text/html
https://www.usatoday.com/picture-gallery/life/music/2013/11/26/what-can-you-buy-on-back-to-black-friday/3508535/,157165,104,text/html
https://www.usatoday.com/story/news/politics/2020/02/10/roger-stone-sentencing-feds-want-7-9-years-trump-ally/4455032002/,123862,148,text/html
https://www.usatoday.com/picture-gallery/news/nation/2020/02/19/president-donald-trump-pardons-milken-debartolo-others/4801526002/,153437,104,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/12/30/23-shark-tank-products-with-a-cult-followingand-why-theyre-worth-it/40910937/,287777,221,text/html
https://www.usatoday.com/staff/2648427001/ken-alltucker/,176089,108,text/html
https://www.usatoday.com/picture-gallery/news/politics/2019/07/15/squad-four-female-freshman-congresswomen-upsetting-status-quo/1733025001/,157024,104,text/html
https://www.usatoday.com/staff/2683995001/cara-richardson/,150608,107,text/html
https://www.usatoday.com/story/news/nation/2013/10/13/invasive-species-for-dinner-add-a-grain-of-salt/2973869/,115442,133,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/18/brit-awards-lewis-capaldi-stormzy-win-billie-eilish-performs-james-bond-song/4800278002/,120910,142,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/08/19/will-smith-jada-pinkett-smith-couldnt-have-conventional-marriage/2048863001/,115023,139,text/html
https://www.usatoday.com/staff/2647868001/erick-smith/,175542,109,text/html
https://www.usatoday.com/story/travel/cruises/2020/02/04/coronavirus-latest-cruise-line-cancellations-and-policy-updates/4657856002/,175179,144,text/html
https://www.usatoday.com/sitemap/2018/february/8/,202711,309,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/16/elton-john-diagnosed-walking-pneumonia-cuts-concert-short/4779287002/,129195,141,text/html
https://www.usatoday.com/story/life/movies/2013/08/14/firth-mr-darcy-austenland/2600817/,110243,134,text/html
https://www.usatoday.com/story/tech/2016/01/19/apple-eeo1-2015-diversity-tim-cook/79021964/,106753,137,text/html
https://www.usatoday.com/sitemap/2018/february/21/,203476,309,text/html
https://www.usatoday.com/sitemap/2018/october/26/,201797,309,text/html
https://www.usatoday.com/videos/news/world/2013/09/11/2795729/,151646,106,text/html
https://www.usatoday.com/story/news/politics/2020/02/19/dojs-reversal-roger-stone-sentencing-worries-prosecutors-judges/4805363002/,145888,153,text/html
https://www.usatoday.com/sitemap/2019/august/22/,202341,309,text/html
https://www.usatoday.com/staff/2648297001/bryan-alexander/?page=1,176861,108,text/html
https://www.usatoday.com/story/news/world/2013/10/13/sierra-leone-paper-al-shabab-report/2975901/,98839,130,text/html
https://www.usatoday.com/staff/2648297001/bryan-alexander/?page=3,162165,109,text/html
https://www.usatoday.com/story/college/2013/10/13/despite-bleak-statistics-jewish-campus-organizations-remain-optimistic/37437959/,82159,110,text/html
https://www.usatoday.com/story/tech/2017/08/16/cloudflare-ceo-explains-why-finally-booted-daily-stormer/574817001/,108816,136,text/html
https://www.usatoday.com/sitemap/2018/february/9/,202589,309,text/html
https://www.usatoday.com/staff/2646891001/mike-jones/,176829,108,text/html
https://www.usatoday.com/sitemap/2013/november/29/,195553,307,text/html
https://www.usatoday.com/story/opinion/2020/01/12/usa-today-board-of-contributors-opinion-columns/2601030001/,157055,215,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/20/lana-del-rey-cancels-european-tour-over-illness-affecting-her-singing/4818854002/,113891,137,text/html
https://www.usatoday.com/story/college/2013/07/30/student-writers-reflect-on-larger-meaning-of-zimmerman-verdict/37436981/,91578,121,text/html
https://www.usatoday.com/story/news/politics/2013/10/13/biden-mostly-out-of-sight-during-shutdown-showdown/2968373/,112675,133,text/html
https://www.usatoday.com/sitemap/2015/february/9/,196099,309,text/html
https://www.usatoday.com/sitemap/2018/october/27/,202928,308,text/html
https://www.usatoday.com/staff/2647629001/hannah-yasharoff/?page=3,161216,110,text/html
https://www.usatoday.com/staff/2647629001/hannah-yasharoff/?page=1,175888,109,text/html
https://www.usatoday.com/story/sports/soccer/2020/02/21/betis-winless-run-extended-after-home-draw-with-mallorca/111342124/,100386,130,text/html
https://www.usatoday.com/sitemap/2018/february/22/,202821,309,text/html
https://www.usatoday.com/picture-gallery/entertainment/tv/2019/12/12/best-tv-shows-decade/2619184001/,165873,104,text/html
https://www.usatoday.com/sitemap/2019/august/23/,203138,308,text/html
https://www.usatoday.com/staff/2646891001/mike-jones/?page=3,162543,110,text/html
https://www.usatoday.com/staff/2646891001/mike-jones/?page=1,176892,109,text/html
https://www.usatoday.com/staff/2647342001/jeanine-santucci/,175897,107,text/html
https://www.usatoday.com/staff/2646729001/nicole-l-gill/,148417,106,text/html
https://www.usatoday.com/story/tech/2015/08/04/barbara-lee-black-caucus-federal-diversity-data-apple/31128479/,110000,136,text/html
https://www.usatoday.com/story/news/nation/2013/09/28/pastor-shot-killed-during-la-church-service/2888907/,104771,132,text/html
https://www.usatoday.com/sitemap/2013/july/11/,194576,308,text/html
https://www.usatoday.com/story/news/nation/2019/04/08/inmates-sue-california-prison-after-maggots-mice-fall-into-dining-hall/3405132002/,127193,146,text/html
https://www.usatoday.com/story/tech/2013/10/24/twitter-valuation-reach-growth/3183261/,105851,136,text/html
https://www.usatoday.com/staff/2646474001/savannah-behrmann/,176042,107,text/html
https://www.usatoday.com/story/news/politics/2013/07/30/ready-for-hillary-super-pac-raises-more-than-1-million-hillary-rodham-clinton/2599347/,104429,133,text/html
https://www.usatoday.com/story/tech/2013/10/13/sony-rx100-compact-camera-review/2966115/,106271,134,text/html
https://www.usatoday.com/sitemap/2018/july/10/,201994,308,text/html
https://www.usatoday.com/story/sports/tennis/2013/07/29/virginie-razzano-svetlana-kuznetsova-sam-stosur-varvara-lepchenko-southern-california-open/2598139/,107239,132,text/html
https://www.usatoday.com/story/sports/tennis/2013/07/29/sloane-stephens-mardy-fish-citi-open-olga-puchkova-matthew-ebden/2598189/,111913,134,text/html
https://www.usatoday.com/sitemap/2018/october/24/,202129,309,text/html
https://www.usatoday.com/story/life/music/2016/04/29/could-paisley-park-become-prince-museum-maybe-not/83651588/,122356,139,text/html
https://www.usatoday.com/sitemap/2019/august/24/,202064,304,text/html
https://www.usatoday.com/media/latest/sports/cycling/,229031,179,text/html
https://www.usatoday.com/story/news/politics/2019/04/04/us-aid-central-america-what-does-and-why-trump-cut/3340142002/,126038,154,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/17/ozzy-osbourne-cancels-north-american-tour-health-reasons/4790992002/,117989,138,text/html
https://www.usatoday.com/videos/news/weather/2020/02/13/yosemite-firefall-lack-rain-and-snow-stops-el-capitan-spectacle/637777000/,152432,106,text/html
https://www.usatoday.com/videos/travel/flights/2013/07/30/2599531/,151413,106,text/html
https://www.usatoday.com/videos/news/2013/10/25/3187251/,151879,106,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/08/06/r-kelly-news-whats-next-minnesota-new-york-illinois-charges/1903732001/,129780,136,text/html
https://www.usatoday.com/sitemap/2018/september/20/,202251,307,text/html
https://www.usatoday.com/story/life/movies/2019/05/01/charlize-theron-talks-strong-women-still-deserving-love-long-shot-seth-rogen/3622332002/,120234,137,text/html
https://www.usatoday.com/videos/news/nation/2013/07/30/2597543/,151466,106,text/html
https://www.usatoday.com/story/news/nation/2013/03/07/drone-use-raises-privacy-safety-concerns/1969653/,116202,133,text/html
https://www.usatoday.com/staff/2683990001/cailey-lindberg/,155116,106,text/html
https://www.usatoday.com/sitemap/2018/february/20/,203086,309,text/html
https://www.usatoday.com/story/todayinthesky/2013/07/30/allegiant-air-announces-major-punta-gorda-expansion-florida/2598219/,96317,118,text/html
https://www.usatoday.com/story/sports/olympics/2013/07/21/george-hill-pacers-pulls-out-team-usa-camp/2573795/,102908,132,text/html
https://www.usatoday.com/story/cruiselog/2013/07/22/carnival-ceo-cruise-overhaul/2573957/,91864,117,text/html
https://www.usatoday.com/sitemap/2018/october/25/,203197,309,text/html
https://www.usatoday.com/story/news/nation/2013/07/30/arkansas-clarksville-school-district--arms-train-teachers-staff-guns/2598875/,108958,134,text/html
https://www.usatoday.com/story/news/nation/2013/07/22/professor-plays-photo-vintage-vinyl/2574615/,108984,134,text/html
https://www.usatoday.com/sports/nfl/arrests/2015/all/all/,301376,324,text/html
https://www.usatoday.com/videos/news/nation/2013/07/30/2599509/,151866,106,text/html
https://www.usatoday.com/sitemap/2018/july/12/,202430,309,text/html
https://www.usatoday.com/recalls/,66047,85,text/html
https://www.usatoday.com/sitemap/2018/february/4/,201968,308,text/html
https://www.usatoday.com/sitemap/2018/september/21/,202333,308,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/01/06/10-products-youve-seen-all-over-instagram-that-are-actually-good/40939975/,264259,204,text/html
https://www.usatoday.com/picture-gallery/news/health/2013/07/20/blind-painter-jeff-hanson-uses-gifts-for-philanthropy/2571963/,153006,104,text/html
https://www.usatoday.com/sports/highschool/,107132,140,text/html
https://www.usatoday.com/sitemap/2018/august/1/,201816,309,text/html
https://www.usatoday.com/sitemap/2019/august/25/,203254,308,text/html
https://www.usatoday.com/sitemap/2018/october/22/,202600,308,text/html
https://www.usatoday.com/story/news/politics/2019/09/24/donald-trump-calls-impeachment-inquiry-witch-hunt-garbage-harassment/2432554001/,124830,139,text/html
https://www.usatoday.com/videos/news/politics/2013/03/07/1969899/,152048,106,text/html
https://www.usatoday.com/sitemap/2016/july/17/,199064,308,text/html
https://www.usatoday.com/story/sports/tennis/2013/03/07/tennis-biological-passport-anti-doping/1970007/,111438,133,text/html
https://www.usatoday.com/story/sports/mlb/2013/10/24/nightengale-world-series-game-2-st-louis-cardinals-boston-red-sox/3184369/,112159,137,text/html
https://www.usatoday.com/sitemap/2013/april/19/?page=2,194207,304,text/html
https://www.usatoday.com/videos/news/world/2013/10/25/3182541/,151703,106,text/html
https://www.usatoday.com/story/sports/nhl/2013/10/24/bruins-beat-sharks-2-1/3184287/,111177,133,text/html
https://www.usatoday.com/story/money/business/2013/05/29/us-banks-record-1q-earnings/2369065/,107215,132,text/html
https://www.usatoday.com/staff/2647582001/jarrett-bell/,177175,109,text/html
https://www.usatoday.com/story/life/entertainthis/2015/12/15/top-five-fashions-star-wars-premiere/77351544/,111736,132,text/html
https://www.usatoday.com/story/sports/nhl/2013/03/07/ducks-beat-coyotes-2-0-in-3rd-straight-meeting/1969879/,116122,132,text/html
